Time(ms),Temperature(C),Pressure(Pa),ABS Altitude(m),Rel Altitude(m)
318012,14.00,101575.00,-20.78,9.21
318107,14.00,101580.00,-21.20,8.79
318203,14.00,101578.00,-21.03,8.96
318299,14.00,101586.00,-21.69,8.29
318395,14.00,101585.00,-21.61,8.38
318490,14.00,101581.00,-21.28,8.71
318586,14.00,101578.00,-21.03,8.96
318682,14.00,101576.00,-20.86,9.12
318778,14.00,101577.00,-20.95,9.04
318873,14.00,101580.00,-21.20,8.79
318968,14.00,101573.00,-20.62,9.37
319065,14.00,101577.00,-20.95,9.04
319160,14.00,101580.00,-21.20,8.79
319256,14.00,101581.00,-21.28,8.71
319351,14.00,101579.00,-21.11,8.88
319448,14.00,101574.00,-20.70,9.29
319543,14.00,101583.00,-21.45,8.54
319638,14.00,101578.00,-21.03,8.96
319734,14.00,101574.00,-20.70,9.29
319830,14.00,101586.00,-21.69,8.29
319926,14.00,101581.00,-21.28,8.71
320021,14.00,101573.00,-20.62,9.37
320117,14.00,101578.00,-21.03,8.96
320212,14.00,101575.00,-20.78,9.21
320309,14.00,101582.00,-21.36,8.62
320404,14.10,101576.00,-20.86,9.12
320499,14.10,101574.00,-20.70,9.29
320595,14.10,101576.00,-20.86,9.12
320691,14.10,101580.00,-21.20,8.79
320787,14.10,101578.00,-21.03,8.96
320882,14.10,101580.00,-21.20,8.79
320978,14.10,101581.00,-21.28,8.71
321074,14.10,101575.00,-20.78,9.21
321169,14.10,101583.00,-21.45,8.54
321265,14.10,101575.00,-20.78,9.21
321360,14.10,101575.00,-20.78,9.21
321457,14.10,101578.00,-21.03,8.96
321552,14.10,101586.00,-21.69,8.29
321648,14.10,101577.00,-20.95,9.04
321743,14.10,101582.00,-21.36,8.62
321840,14.10,101574.00,-20.70,9.29
321935,14.10,101584.00,-21.53,8.46
322030,14.10,101575.00,-20.78,9.21
322126,14.10,101577.00,-20.95,9.04
322222,14.10,101574.00,-20.70,9.29
322318,14.10,101583.00,-21.45,8.54
322413,14.10,101576.00,-20.86,9.12
322509,14.10,101576.00,-20.86,9.12
322605,14.10,101576.00,-20.86,9.12
322700,14.10,101576.00,-20.86,9.12
322796,14.10,101576.00,-20.86,9.12
322891,14.10,101577.00,-20.95,9.04
322988,14.10,101573.00,-20.62,9.37
323083,14.10,101573.00,-20.62,9.37
323179,14.10,101580.00,-21.20,8.79
323274,14.10,101578.00,-21.03,8.96
323371,14.10,101580.00,-21.20,8.79
323466,14.10,101581.00,-21.28,8.71
323561,14.10,101578.00,-21.03,8.96
323657,14.10,101580.00,-21.20,8.79
323752,14.10,101578.00,-21.03,8.96
323853,14.10,101578.00,-21.03,8.96
323954,14.10,101575.00,-20.78,9.21
324049,14.10,101582.00,-21.36,8.62
324150,14.10,101582.00,-21.36,8.62
324246,14.10,101581.00,-21.28,8.71
324346,14.10,101578.00,-21.03,8.96
324442,14.10,101580.00,-21.20,8.79
324543,14.10,101578.00,-21.03,8.96
324638,14.10,101585.00,-21.61,8.38
324740,14.10,101572.00,-20.53,9.45
324835,14.10,101579.00,-21.11,8.88
324935,14.10,101582.00,-21.36,8.62
325031,14.10,101579.00,-21.11,8.88
325127,14.10,101577.00,-20.95,9.04
325223,14.20,101583.00,-21.45,8.54
325322,14.10,101584.00,-21.53,8.46
325417,14.10,101572.00,-20.53,9.45
325517,14.10,101584.00,-21.53,8.46
325613,14.20,101579.00,-21.11,8.88
325712,14.20,101576.00,-20.86,9.12
325809,14.20,101584.00,-21.53,8.46
325908,14.20,101579.00,-21.11,8.88
326003,14.20,101588.00,-21.86,8.13
326104,14.20,101586.00,-21.69,8.29
326199,14.20,101587.00,-21.78,8.21
326300,14.20,101583.00,-21.45,8.54
326395,14.20,101584.00,-21.53,8.46
326492,14.20,101581.00,-21.28,8.71
326592,14.20,101594.00,-22.36,7.63
326688,14.20,101580.00,-21.20,8.79
326784,14.20,101571.00,-20.45,9.54
326885,14.20,101582.00,-21.36,8.62
326991,14.20,101574.00,-20.70,9.29
327087,14.20,101573.00,-20.62,9.37
327187,14.20,101587.00,-21.78,8.21
327283,14.20,101580.00,-21.20,8.79
327384,14.20,101582.00,-21.36,8.62
327480,14.20,101579.00,-21.11,8.88
327581,14.20,101586.00,-21.69,8.29
327676,14.20,101582.00,-21.36,8.62
327772,14.20,101581.00,-21.28,8.71
327868,14.20,101583.00,-21.45,8.54
327966,14.20,101583.00,-21.45,8.54
328062,14.20,101583.00,-21.45,8.54
328158,14.20,101576.00,-20.86,9.12
328254,14.20,101581.00,-21.28,8.71
328353,14.20,101581.00,-21.28,8.71
328449,14.20,101586.00,-21.69,8.29
328549,14.20,101584.00,-21.53,8.46
328644,14.20,101576.00,-20.86,9.12
328743,14.20,101577.00,-20.95,9.04
328839,14.20,101582.00,-21.36,8.62
328934,14.20,101578.00,-21.03,8.96
329030,14.20,101581.00,-21.28,8.71
329125,14.20,101582.00,-21.36,8.62
329222,14.20,101581.00,-21.28,8.71
329317,14.20,101579.00,-21.11,8.88
329418,14.20,101581.00,-21.28,8.71
329513,14.20,101580.00,-21.20,8.79
329609,14.20,101577.00,-20.95,9.04
329705,14.20,101575.00,-20.78,9.21
329800,14.20,101572.00,-20.53,9.45
329896,14.20,101580.00,-21.20,8.79
329992,14.20,101576.00,-20.86,9.12
330088,14.20,101574.00,-20.70,9.29
330183,14.20,101580.00,-21.20,8.79
330279,14.20,101577.00,-20.95,9.04
330375,14.20,101579.00,-21.11,8.88
330470,14.20,101577.00,-20.95,9.04
330566,14.20,101586.00,-21.69,8.29
330661,14.20,101589.00,-21.94,8.05
330758,14.30,101580.00,-21.20,8.79
330853,14.30,101587.00,-21.78,8.21
330949,14.30,101585.00,-21.61,8.38
331044,14.30,101584.00,-21.53,8.46
331140,14.30,101578.00,-21.03,8.96
331236,14.30,101575.00,-20.78,9.21
331331,14.30,101581.00,-21.28,8.71
331427,14.30,101583.00,-21.45,8.54
331523,14.30,101579.00,-21.11,8.88
331619,14.30,101577.00,-20.95,9.04
331714,14.30,101580.00,-21.20,8.79
331810,14.30,101583.00,-21.45,8.54
331906,14.30,101587.00,-21.78,8.21
332001,14.30,101584.00,-21.53,8.46
332102,14.30,101584.00,-21.53,8.46
332197,14.30,101574.00,-20.70,9.29
332294,14.30,101578.00,-21.03,8.96
332389,14.30,101585.00,-21.61,8.38
332485,14.30,101572.00,-20.53,9.45
332580,14.30,101576.00,-20.86,9.12
332677,14.30,101581.00,-21.28,8.71
332772,14.30,101576.00,-20.86,9.12
332868,14.30,101579.00,-21.11,8.88
332963,14.30,101580.00,-21.20,8.79
333059,14.30,101574.00,-20.70,9.29
333155,14.30,101573.00,-20.62,9.37
333250,14.30,101576.00,-20.86,9.12
333347,14.30,101565.00,-19.95,10.04
333443,14.30,101580.00,-21.20,8.79
333539,14.30,101570.00,-20.37,9.62
333634,14.30,101574.00,-20.70,9.29
333729,14.30,101577.00,-20.95,9.04
333826,14.30,101584.00,-21.53,8.46
333921,14.30,101578.00,-21.03,8.96
334017,14.30,101579.00,-21.11,8.88
334112,14.30,101577.00,-20.95,9.04
334209,14.30,101576.00,-20.86,9.12
334304,14.30,101583.00,-21.45,8.54
334400,14.30,101579.00,-21.11,8.88
334495,14.30,101573.00,-20.62,9.37
334590,14.30,101577.00,-20.95,9.04
334687,14.30,101574.00,-20.70,9.29
334782,14.30,101578.00,-21.03,8.96
334878,14.30,101577.00,-20.95,9.04
334973,14.30,101575.00,-20.78,9.21
335070,14.30,101577.00,-20.95,9.04
335165,14.30,101575.00,-20.78,9.21
335260,14.30,101571.00,-20.45,9.54
335356,14.30,101578.00,-21.03,8.96
335452,14.30,101578.00,-21.03,8.96
335548,14.30,101578.00,-21.03,8.96
335643,14.30,101583.00,-21.45,8.54
335739,14.30,101581.00,-21.28,8.71
335835,14.40,101580.00,-21.20,8.79
335931,14.40,101582.00,-21.36,8.62
336026,14.40,101578.00,-21.03,8.96
336121,14.30,101581.00,-21.28,8.71
336218,14.40,101576.00,-20.86,9.12
336313,14.40,101581.00,-21.28,8.71
336409,14.40,101579.00,-21.11,8.88
336504,14.40,101582.00,-21.36,8.62
336601,14.40,101581.00,-21.28,8.71
336696,14.40,101580.00,-21.20,8.79
336791,14.40,101577.00,-20.95,9.04
336887,14.40,101576.00,-20.86,9.12
336983,14.40,101577.00,-20.95,9.04
337079,14.40,101578.00,-21.03,8.96
337174,14.40,101580.00,-21.20,8.79
337270,14.40,101579.00,-21.11,8.88
337366,14.40,101577.00,-20.95,9.04
337462,14.40,101577.00,-20.95,9.04
337557,14.40,101570.00,-20.37,9.62
337652,14.40,101576.00,-20.86,9.12
337748,14.40,101583.00,-21.45,8.54
337844,14.40,101577.00,-20.95,9.04
337940,14.40,101578.00,-21.03,8.96
338035,14.40,101571.00,-20.45,9.54
338131,14.40,101574.00,-20.70,9.29
338227,14.40,101578.00,-21.03,8.96
338322,14.40,101572.00,-20.53,9.45
338418,14.40,101572.00,-20.53,9.45
338513,14.40,101580.00,-21.20,8.79
338610,14.40,101577.00,-20.95,9.04
338705,14.40,101573.00,-20.62,9.37
338801,14.40,101577.00,-20.95,9.04
338896,14.40,101577.00,-20.95,9.04
338993,14.40,101580.00,-21.20,8.79
339088,14.40,101582.00,-21.36,8.62
339183,14.40,101572.00,-20.53,9.45
339279,14.40,101576.00,-20.86,9.12
339375,14.40,101575.00,-20.78,9.21
339471,14.40,101581.00,-21.28,8.71
339566,14.40,101577.00,-20.95,9.04
339662,14.40,101578.00,-21.03,8.96
339758,14.40,101577.00,-20.95,9.04
339853,14.40,101573.00,-20.62,9.37
339949,14.40,101576.00,-20.86,9.12
340044,14.40,101573.00,-20.62,9.37
340141,14.40,101570.00,-20.37,9.62
340236,14.40,101586.00,-21.69,8.29
340332,14.40,101572.00,-20.53,9.45
340427,14.40,101574.00,-20.70,9.29
340524,14.40,101568.00,-20.20,9.79
340619,14.40,101576.00,-20.86,9.12
340714,14.50,101583.00,-21.45,8.54
340810,14.40,101575.00,-20.78,9.21
340905,14.50,101581.00,-21.28,8.71
341002,14.50,101583.00,-21.45,8.54
341097,14.50,101578.00,-21.03,8.96
341193,14.50,101577.00,-20.95,9.04
341288,14.50,101587.00,-21.78,8.21
341384,14.50,101587.00,-21.78,8.21
341480,14.50,101576.00,-20.86,9.12
341575,14.50,101580.00,-21.20,8.79
341671,14.50,101580.00,-21.20,8.79
341767,14.50,101571.00,-20.45,9.54
341863,14.50,101578.00,-21.03,8.96
341958,14.50,101580.00,-21.20,8.79
342054,14.50,101581.00,-21.28,8.71
342150,14.50,101574.00,-20.70,9.29
342245,14.50,101574.00,-20.70,9.29
342341,14.50,101578.00,-21.03,8.96
342436,14.50,101575.00,-20.78,9.21
342533,14.50,101579.00,-21.11,8.88
342628,14.50,101579.00,-21.11,8.88
342724,14.50,101576.00,-20.86,9.12
342819,14.50,101571.00,-20.45,9.54
342915,14.50,101581.00,-21.28,8.71
343011,14.50,101573.00,-20.62,9.37
343106,14.50,101578.00,-21.03,8.96
343202,14.50,101577.00,-20.95,9.04
343298,14.50,101578.00,-21.03,8.96
343394,14.50,101579.00,-21.11,8.88
343489,14.50,101580.00,-21.20,8.79
343585,14.50,101576.00,-20.86,9.12
343681,14.50,101580.00,-21.20,8.79
343776,14.50,101582.00,-21.36,8.62
343872,14.50,101586.00,-21.69,8.29
343967,14.50,101584.00,-21.53,8.46
344064,14.50,101576.00,-20.86,9.12
344159,14.50,101578.00,-21.03,8.96
344255,14.50,101572.00,-20.53,9.45
344350,14.50,101569.00,-20.28,9.71
344445,14.50,101579.00,-21.11,8.88
344542,14.50,101566.00,-20.03,9.95
344637,14.50,101574.00,-20.70,9.29
344733,14.50,101568.00,-20.20,9.79
344828,14.50,101572.00,-20.53,9.45
344925,14.50,101567.00,-20.12,9.87
345020,14.50,101571.00,-20.45,9.54
345116,14.50,101569.00,-20.28,9.71
345211,14.50,101579.00,-21.11,8.88
345307,14.50,101576.00,-20.86,9.12
345403,14.50,101580.00,-21.20,8.79
345498,14.50,101574.00,-20.70,9.29
345594,14.50,101577.00,-20.95,9.04
345690,14.50,101575.00,-20.78,9.21
345786,14.50,101579.00,-21.11,8.88
345881,14.50,101577.00,-20.95,9.04
345976,14.50,101575.00,-20.78,9.21
346073,14.50,101577.00,-20.95,9.04
346168,14.50,101574.00,-20.70,9.29
346264,14.50,101582.00,-21.36,8.62
346359,14.50,101580.00,-21.20,8.79
346456,14.60,101576.00,-20.86,9.12
346551,14.50,101576.00,-20.86,9.12
346647,14.50,101575.00,-20.78,9.21
346745,14.50,101573.00,-20.62,9.37
346841,14.60,101579.00,-21.11,8.88
346944,14.50,101578.00,-21.03,8.96
347045,14.60,101579.00,-21.11,8.88
347141,14.60,101575.00,-20.78,9.21
347241,14.60,101579.00,-21.11,8.88
347337,14.60,101569.00,-20.28,9.71
347438,14.60,101576.00,-20.86,9.12
347534,14.60,101575.00,-20.78,9.21
347634,14.60,101578.00,-21.03,8.96
347729,14.60,101585.00,-21.61,8.38
347831,14.60,101578.00,-21.03,8.96
347926,14.60,101574.00,-20.70,9.29
348027,14.60,101570.00,-20.37,9.62
348123,14.60,101568.00,-20.20,9.79
348224,14.60,101585.00,-21.61,8.38
348319,14.60,101583.00,-21.45,8.54
348414,14.60,101576.00,-20.86,9.12
348511,14.60,101581.00,-21.28,8.71
348610,14.60,101582.00,-21.36,8.62
348706,14.60,101578.00,-21.03,8.96
348806,14.60,101581.00,-21.28,8.71
348901,14.60,101577.00,-20.95,9.04
349001,14.60,101576.00,-20.86,9.12
349096,14.60,101578.00,-21.03,8.96
349198,14.60,101585.00,-21.61,8.38
349293,14.60,101576.00,-20.86,9.12
349392,14.60,101583.00,-21.45,8.54
349489,14.60,101571.00,-20.45,9.54
349588,14.60,101573.00,-20.62,9.37
349684,14.60,101581.00,-21.28,8.71
349788,14.60,101574.00,-20.70,9.29
349888,14.60,101581.00,-21.28,8.71
349984,14.60,101583.00,-21.45,8.54
350085,14.60,101576.00,-20.86,9.12
350181,14.60,101579.00,-21.11,8.88
350276,14.60,101580.00,-21.20,8.79
350372,14.60,101580.00,-21.20,8.79
350468,14.60,101580.00,-21.20,8.79
350564,14.60,101578.00,-21.03,8.96
350659,14.60,101580.00,-21.20,8.79
350754,14.60,101581.00,-21.28,8.71
350851,14.60,101572.00,-20.53,9.45
350946,14.60,101576.00,-20.86,9.12
351042,14.60,101576.00,-20.86,9.12
351137,14.60,101584.00,-21.53,8.46
351234,14.60,101580.00,-21.20,8.79
351329,14.60,101583.00,-21.45,8.54
351428,14.60,101575.00,-20.78,9.21
351524,14.60,101587.00,-21.78,8.21
351624,14.60,101581.00,-21.28,8.71
351719,14.60,101577.00,-20.95,9.04
351818,14.60,101584.00,-21.53,8.46
351915,14.60,101580.00,-21.20,8.79
352014,14.60,101580.00,-21.20,8.79
352109,14.60,101586.00,-21.69,8.29
352205,14.70,101586.00,-21.69,8.29
352301,14.60,101579.00,-21.11,8.88
352397,14.70,101584.00,-21.53,8.46
352495,14.70,101583.00,-21.45,8.54
352590,14.60,101572.00,-20.53,9.45
352691,14.70,101583.00,-21.45,8.54
352786,14.70,101580.00,-21.20,8.79
352882,14.70,101576.00,-20.86,9.12
352977,14.70,101581.00,-21.28,8.71
353074,14.60,101578.00,-21.03,8.96
353169,14.70,101578.00,-21.03,8.96
353269,14.70,101586.00,-21.69,8.29
353371,14.70,101574.00,-20.70,9.29
353467,14.70,101586.00,-21.69,8.29
353562,14.70,101580.00,-21.20,8.79
353658,14.70,101580.00,-21.20,8.79
353754,14.70,101577.00,-20.95,9.04
353855,14.70,101578.00,-21.03,8.96
353951,14.70,101580.00,-21.20,8.79
354046,14.70,101578.00,-21.03,8.96
354143,14.70,101578.00,-21.03,8.96
354238,14.70,101577.00,-20.95,9.04
354334,14.70,101583.00,-21.45,8.54
354429,14.70,101576.00,-20.86,9.12
354525,14.70,101577.00,-20.95,9.04
354621,14.70,101580.00,-21.20,8.79
354716,14.70,101579.00,-21.11,8.88
354812,14.70,101581.00,-21.28,8.71
354912,14.70,101583.00,-21.45,8.54
355008,14.70,101575.00,-20.78,9.21
355103,14.70,101576.00,-20.86,9.12
355200,14.70,101575.00,-20.78,9.21
355295,14.70,101583.00,-21.45,8.54
355391,14.70,101570.00,-20.37,9.62
355486,14.70,101579.00,-21.11,8.88
355582,14.70,101581.00,-21.28,8.71
355678,14.70,101584.00,-21.53,8.46
355773,14.70,101578.00,-21.03,8.96
355869,14.70,101580.00,-21.20,8.79
355964,14.70,101573.00,-20.62,9.37
356061,14.70,101576.00,-20.86,9.12
356156,14.70,101572.00,-20.53,9.45
356252,14.70,101578.00,-21.03,8.96
356347,14.70,101578.00,-21.03,8.96
356443,14.70,101578.00,-21.03,8.96
356539,14.70,101580.00,-21.20,8.79
356634,14.70,101579.00,-21.11,8.88
356730,14.70,101578.00,-21.03,8.96
356826,14.70,101581.00,-21.28,8.71
356922,14.70,101576.00,-20.86,9.12
357017,14.70,101580.00,-21.20,8.79
357113,14.70,101581.00,-21.28,8.71
357209,14.70,101581.00,-21.28,8.71
357304,14.70,101580.00,-21.20,8.79
357400,14.70,101583.00,-21.45,8.54
357495,14.70,101584.00,-21.53,8.46
357592,14.70,101582.00,-21.36,8.62
357687,14.70,101583.00,-21.45,8.54
357783,14.70,101584.00,-21.53,8.46
357878,14.70,101584.00,-21.53,8.46
357974,14.80,101584.00,-21.53,8.46
358070,14.80,101595.00,-22.44,7.55
358165,14.80,101597.00,-22.61,7.38
358261,14.80,101597.00,-22.61,7.38
358356,14.80,101594.00,-22.36,7.63
358453,14.80,101597.00,-22.61,7.38
358548,14.80,101590.00,-22.03,7.96
358644,14.80,101589.00,-21.94,8.05
358739,14.80,101590.00,-22.03,7.96
358835,14.80,101592.00,-22.19,7.79
358931,14.80,101591.00,-22.11,7.88
359026,14.80,101599.00,-22.77,7.22
359122,14.80,101599.00,-22.77,7.22
359218,14.80,101607.00,-23.44,6.55
359314,14.90,101608.00,-23.52,6.47
359409,14.90,101628.00,-25.18,4.81
359504,15.00,101657.00,-27.58,2.40
359601,15.00,101654.00,-27.33,2.65
359696,15.00,101651.00,-27.09,2.90
359792,15.00,101639.00,-26.09,3.90
359887,15.00,101596.00,-22.52,7.46
359985,14.70,101511.00,-15.47,14.52
360080,14.60,101433.00,-8.99,21.00
360176,14.60,101390.00,-5.41,24.58
360271,14.80,101415.00,-7.49,22.50
360367,15.00,101438.00,-9.40,20.59
360463,15.00,101424.00,-8.24,21.75
360557,14.40,101251.00,6.16,36.15
360653,14.80,101329.00,-0.33,29.65
360749,14.90,101363.00,-3.16,26.82
360845,15.00,101366.00,-3.41,26.57
360940,15.00,101364.00,-3.25,26.74
361035,15.00,101343.00,-1.50,28.49
361132,15.00,101326.00,-0.08,29.90
361226,15.00,101306.00,1.59,31.57
361321,15.00,101280.00,3.75,33.73
361415,14.90,101258.00,5.58,35.57
361510,14.80,101215.00,9.16,39.15
361606,14.70,101184.00,11.75,41.74
361701,14.60,101128.00,16.42,46.41
361797,14.50,101092.00,19.43,49.41
361892,14.40,101059.00,22.18,52.17
361989,14.70,101129.00,16.33,46.32
362084,14.80,101162.00,13.58,43.57
362180,15.00,101188.00,11.41,41.40
362275,15.00,101196.00,10.75,40.74
362372,15.00,101193.00,11.00,40.99
362467,15.00,101182.00,11.92,41.90
362562,15.00,101173.00,12.67,42.65
362658,15.00,101170.00,12.92,42.90
362754,15.00,101165.00,13.33,43.32
362850,15.00,101162.00,13.58,43.57
362945,14.90,101154.00,14.25,44.24
363041,14.90,101144.00,15.08,45.07
363137,14.90,101148.00,14.75,44.74
363232,14.90,101156.00,14.08,44.07
363328,14.90,101148.00,14.75,44.74
363423,14.80,101140.00,15.42,45.41
363520,14.80,101135.00,15.84,45.83
363615,14.80,101129.00,16.33,46.32
363711,14.70,101132.00,16.09,46.07
363806,14.70,101130.00,16.25,46.24
363902,14.60,101133.00,16.00,45.99
363998,14.60,101133.00,16.00,45.99
364093,14.50,101121.00,17.00,46.99
364189,14.50,101140.00,15.42,45.41
364284,14.70,101202.00,10.25,40.23
364380,14.80,101247.00,6.49,36.48
364474,14.90,101288.00,3.08,33.07
364569,15.00,101317.00,0.67,30.66
364664,15.00,101335.00,-0.83,29.15
364760,15.00,101343.00,-1.50,28.49
364856,14.90,101348.00,-1.92,28.07
364951,14.80,101346.00,-1.75,28.24
365047,14.80,101351.00,-2.17,27.82
365143,14.70,101365.00,-3.33,26.66
365239,14.70,101381.00,-4.66,25.33
365334,14.60,101390.00,-5.41,24.58
365430,14.60,101411.00,-7.16,22.83
365526,14.60,101432.00,-8.90,21.09
365622,14.50,101457.00,-10.98,19.01
